product,currency,customer_gender,day_of_week,order_date,order_id,taxful_total_price,total_quantity,geoip.continent_name,geoip.city_name
Patins à glace,EUR,FEMALE,Wednesday,2025-01-01T12:07:12+00:00,559185,116.98,2,Asia,Dubai
Rouleau de massage,EUR,FEMALE,Wednesday,2025-01-01T12:27:22+00:00,559212,93.98,2,Europe,Birmingham
Sac à dos de randonnée,EUR,FEMALE,Sunday,2025-01-05T23:24:00+00:00,565276,95.98,2,Europe,Birmingham
Sac à dos de randonnée,EUR,FEMALE,Sunday,2025-01-05T15:34:34+00:00,564819,164.98,2,Europe,Cannes
Vélos d’appartement,EUR,MALE,Thursday,2025-01-16T06:37:26+00:00,579019,18.98,2,North America,New York
Roller,EUR,FEMALE,Sunday,2025-01-19T22:13:26+00:00,584038,53.98,2,Africa,Cairo
Veste de sport,EUR,FEMALE,Sunday,2025-01-19T23:13:55+00:00,584107,55.98,2,Europe,Birmingham
Gants de boxe,EUR,FEMALE,Monday,2025-01-13T03:41:46+00:00,574910,74.98,2,Europe,Birmingham
Bonnet de natation,EUR,MALE,Sunday,2025-01-12T21:51:50+00:00,574591,71.98,2,Asia,Istanbul
Palmes de natation,EUR,MALE,Monday,2024-12-30T20:58:34+00:00,556936,82.98,2,Asia,Dubai
Bonnet de natation,EUR,FEMALE,Monday,2024-12-30T21:53:17+00:00,556981,106.98,2,Europe,Cannes
Sac à dos de randonnée,EUR,MALE,Tuesday,2024-12-31T07:10:34+00:00,557536,39.98,2,Asia,Istanbul
Snowboard,EUR,MALE,Tuesday,2024-12-31T08:24:00+00:00,557592,31.98,2,Asia,Istanbul
Gants de boxe,EUR,MALE,Tuesday,2024-12-31T06:59:02+00:00,557524,95.98,2,Africa,Marrakesh
Masque de plongée,EUR,FEMALE,Monday,2024-12-30T08:06:43+00:00,556214,53.98,2,Europe,
Gants de boxe,EUR,MALE,Sunday,2024-12-29T01:13:26+00:00,554501,36.98,2,North America,New York
Sac de sport,EUR,MALE,Saturday,2024-12-28T22:24:58+00:00,554337,109.98,2,South America,Bogotu00e1
Planche de surf,EUR,FEMALE,Saturday,2024-12-28T23:05:17+00:00,554377,44.98,2,Europe,Birmingham
Bouteille isotherme,EUR,MALE,Sunday,2024-12-29T02:11:02+00:00,554556,68.98,2,North America,New York
Planche de surf,EUR,FEMALE,Saturday,2024-12-28T17:22:34+00:00,554059,44.98,2,North America,New York
Bonnet de natation,EUR,MALE,Saturday,2025-01-11T11:25:26+00:00,572698,99.98,2,Africa,Cairo
Chaussures de randonnée,EUR,MALE,Saturday,2025-01-11T19:32:10+00:00,573133,119.98,2,North America,Los Angeles
Gants de boxe,EUR,FEMALE,Saturday,2025-01-11T20:03:50+00:00,573165,53.98,2,Europe,Cannes
Protège-dents,EUR,FEMALE,Saturday,2025-01-11T20:41:17+00:00,573199,40.98,2,North America,New York
Raquette de tennis,EUR,FEMALE,Saturday,2025-01-11T12:25:55+00:00,572751,45.98,2,North America,New York
Paddle gonflable,EUR,FEMALE,Saturday,2025-01-25T19:22:05+00:00,591864,129.98,2,North America,Los Angeles
Raquette de tennis,EUR,MALE,Saturday,2025-01-18T11:34:05+00:00,582048,49.98,2,Africa,Marrakesh
Serviette de sport,EUR,MALE,Saturday,2025-01-18T12:08:38+00:00,582087,27.98,2,North America,New York
Kettlebell,EUR,MALE,Sunday,2025-01-19T06:12:58+00:00,583104,18.98,2,Africa,Cairo
Roller,EUR,FEMALE,Sunday,2025-01-19T00:02:53+00:00,582747,29.98,2,North America,Los Angeles
Clubs de golf,EUR,FEMALE,Sunday,2025-01-19T00:51:50+00:00,582796,99.98,2,Africa,Cairo
Chaussures de randonnée,EUR,MALE,Sunday,2025-01-19T01:45:07+00:00,582841,41.98,2,North America,Los Angeles
Bandes élastiques de musculation,EUR,MALE,Sunday,2025-01-19T02:28:19+00:00,582883,139.98,2,Asia,Abu Dhabi
Chaussures de piscine,EUR,FEMALE,Sunday,2025-01-19T07:06:14+00:00,583155,97.98,2,Europe,Birmingham
Chaussures de football,EUR,MALE,Sunday,2025-01-19T07:46:34+00:00,583196,78.98,2,North America,New York
Bouteille isotherme,EUR,FEMALE,Friday,2025-01-17T18:34:34+00:00,581031,36.98,2,Africa,Marrakesh
Gants de boxe,EUR,MALE,Friday,2025-01-17T19:16:19+00:00,581075,39.98,2,Europe,Cannes
Serviette de sport,EUR,MALE,Wednesday,2025-01-22T19:14:53+00:00,587855,65.98,2,Asia,
Shorts de running,EUR,MALE,Saturday,2025-01-18T06:21:36+00:00,714061,119.96,4,Asia,Abu Dhabi
Haltères,EUR,MALE,Thursday,2025-01-09T15:28:48+00:00,713556,234.96,4,Africa,Cairo
Casquette de sport,EUR,FEMALE,Friday,2025-01-24T23:02:24+00:00,590747,37.98,2,South America,Bogotu00e1
Ballon de football,EUR,MALE,Thursday,2025-01-23T14:34:05+00:00,588931,24.98,2,Asia,Dubai
Bonnet de natation,EUR,FEMALE,Thursday,2025-01-23T23:51:22+00:00,589449,53.98,2,North America,New York
Montre de sport,EUR,FEMALE,Wednesday,2025-01-15T19:26:24+00:00,578406,80.98,2,Europe,Cannes
Paddle gonflable,EUR,MALE,Wednesday,2025-01-15T20:16:48+00:00,578448,35.98,2,Europe,
Shorts de running,EUR,FEMALE,Wednesday,2025-01-15T21:02:53+00:00,578485,43.98,2,Africa,Cairo
Protège-dents,EUR,FEMALE,Wednesday,2025-01-15T21:50:24+00:00,578529,113.98,2,Europe,Cannes
Casque de vélo,EUR,MALE,Wednesday,2025-01-15T22:48:00+00:00,578589,85.98,2,Asia,Dubai
Bouteille isotherme,EUR,MALE,Saturday,2025-01-25T20:39:50+00:00,591924,49.98,2,Africa,Cairo
Chaussures de football,EUR,MALE,Saturday,2025-01-25T21:41:46+00:00,591976,74.98,2,Africa,Cairo
Paddle gonflable,EUR,MALE,Saturday,2025-01-25T04:45:07+00:00,591038,37.98,2,Europe,
Roller,EUR,MALE,Saturday,2025-01-25T05:41:17+00:00,591090,70.98,2,Europe,Birmingham
Chaussures de piscine,EUR,FEMALE,Saturday,2025-01-25T09:57:36+00:00,591344,66.98,2,Europe,
Tapis de yoga,EUR,MALE,Saturday,2025-01-25T11:05:17+00:00,591406,101.98,2,North America,New York
Planches d’équilibre,EUR,FEMALE,Friday,2024-12-27T16:45:07+00:00,552685,95.98,2,Africa,Cairo
Patins à glace,EUR,FEMALE,Thursday,2025-01-02T07:09:07+00:00,560228,51.98,2,North America,New York
Bouteille isotherme,EUR,MALE,Thursday,2025-01-02T08:00:58+00:00,560284,18.98,2,Europe,
Snowboard,EUR,FEMALE,Thursday,2025-01-02T09:38:53+00:00,560379,54.98,2,Asia,Dubai
Casquette de sport,EUR,FEMALE,Thursday,2025-01-02T03:59:02+00:00,560059,62.98,2,North America,New York
Snowboard,EUR,FEMALE,Thursday,2025-01-02T04:33:36+00:00,560093,88.98,2,Asia,
Chaussures de football,EUR,MALE,Thursday,2025-01-02T10:35:02+00:00,560431,61.98,2,Asia,
Veste de sport,EUR,MALE,Friday,2025-01-17T16:01:55+00:00,580897,134.98,2,North America,Los Angeles
Bouteille isotherme,EUR,FEMALE,Friday,2025-01-17T20:29:46+00:00,581137,76.98,2,North America,New York
Gourde de sport,EUR,MALE,Wednesday,2025-01-08T03:01:26+00:00,568117,80.98,2,Africa,Cairo
Tapis de yoga,EUR,FEMALE,Wednesday,2025-01-08T03:46:05+00:00,568165,84.98,2,Europe,Birmingham
Tapis de yoga,EUR,FEMALE,Thursday,2025-01-09T10:19:12+00:00,569919,58.98,2,Europe,Birmingham
Sac de sport,EUR,MALE,Saturday,2025-01-11T13:53:46+00:00,572833,91.98,2,Europe,Cannes
Rouleau de massage,EUR,MALE,Saturday,2025-01-11T14:51:22+00:00,572876,53.98,2,Asia,Istanbul
Chaussures de course,EUR,MALE,Saturday,2025-01-11T10:03:22+00:00,572621,91.98,2,Africa,Marrakesh
Montre de sport,EUR,MALE,Saturday,2025-01-11T10:49:26+00:00,572659,41.98,2,Africa,Cairo
Veste de sport,EUR,MALE,Saturday,2025-01-11T02:16:48+00:00,572158,35.98,2,North America,New York
Gants de boxe,EUR,FEMALE,Saturday,2025-01-11T00:00:00+00:00,572027,76.98,2,Europe,
Ballon de football,EUR,FEMALE,Saturday,2025-01-11T00:56:10+00:00,572078,139.98,2,Europe,
Gourde de sport,EUR,MALE,Saturday,2025-01-04T17:52:48+00:00,563558,64.98,2,Asia,
Casquette de sport,EUR,FEMALE,Friday,2025-01-24T09:34:34+00:00,590003,66.98,2,Asia,Dubai
Kettlebell,EUR,MALE,Friday,2025-01-24T01:46:34+00:00,589547,22.98,2,Asia,Abu Dhabi
Casque de vélo,EUR,FEMALE,Friday,2025-01-24T02:38:24+00:00,589597,32.98,2,North America,Los Angeles
Bandes élastiques de musculation,EUR,FEMALE,Friday,2025-01-24T03:18:43+00:00,589631,49.98,2,Africa,Cairo
Rouleau de massage,EUR,MALE,Friday,2025-01-24T03:57:36+00:00,589688,37.98,2,Asia,
Rouleau de massage,EUR,FEMALE,Friday,2025-01-24T06:31:41+00:00,589832,28.98,2,North America,New York
Chaussures de trail,EUR,MALE,Saturday,2025-01-04T10:26:24+00:00,563150,31.98,2,Asia,Istanbul
Sac de sport,EUR,MALE,Sunday,2025-01-12T14:28:19+00:00,716737,147.96,4,Africa,Cairo
Corde à sauter,EUR,FEMALE,Sunday,2025-01-19T02:11:02+00:00,712420,47.99,1,Asia,Dubai
Vélos d’appartement,EUR,FEMALE,Saturday,2025-01-11T10:58:05+00:00,712455,47.99,1,North America,Los Angeles
Ballon de basketball,EUR,FEMALE,Friday,2025-01-17T02:47:02+00:00,712632,47.99,1,North America,New York
Tapis de yoga,EUR,FEMALE,Thursday,2025-01-16T23:29:46+00:00,712672,47.99,1,North America,New York
Serviette de sport,EUR,FEMALE,Saturday,2025-01-04T13:35:02+00:00,728845,132.96,4,Europe,Monte Carlo
Planche de surf,EUR,FEMALE,Sunday,2025-01-12T02:35:31+00:00,712700,47.99,1,Europe,Birmingham
Protège-dents,EUR,FEMALE,Sunday,2025-01-12T09:05:46+00:00,712519,51.99,1,Asia,Dubai
Ballon de basketball,EUR,FEMALE,Wednesday,2025-01-22T12:23:02+00:00,712577,47.99,1,Europe,Birmingham
Shorts de running,EUR,FEMALE,Monday,2025-01-20T15:17:17+00:00,585010,53.98,2,North America,New York
Planche de surf,EUR,FEMALE,Monday,2025-01-20T18:12:58+00:00,585154,57.98,2,Europe,Cannes
Casque de vélo,EUR,MALE,Monday,2025-01-20T18:54:43+00:00,585197,88.98,2,Asia,
Snowboard,EUR,FEMALE,Monday,2025-01-20T21:01:26+00:00,585319,66.98,2,North America,Los Angeles
Tapis de yoga,EUR,MALE,Monday,2025-01-20T22:10:34+00:00,585372,44.98,2,North America,Los Angeles
Montre de sport,EUR,FEMALE,Monday,2025-01-20T19:14:53+00:00,585222,134.98,2,Europe,Cannes
Vélos d’appartement,EUR,FEMALE,Monday,2025-01-20T20:11:02+00:00,585278,76.98,2,North America,New York
Serviette de sport,EUR,FEMALE,Monday,2025-01-20T15:36:00+00:00,585030,28.98,2,Europe,Cannes
Planche de surf,EUR,FEMALE,Wednesday,2025-01-08T08:09:36+00:00,568393,134.98,2,North America,New York
Casquette de sport,EUR,MALE,Saturday,2025-01-25T12:05:46+00:00,591472,36.98,2,North America,New York
Chaussures de randonnée,EUR,FEMALE,Saturday,2025-01-25T12:44:38+00:00,591511,31.98,2,North America,New York
Gants de cyclisme,EUR,MALE,Tuesday,2025-01-14T02:44:10+00:00,576175,101.98,2,Africa,Marrakesh
Sac à dos de randonnée,EUR,MALE,Thursday,2025-01-16T08:12:29+00:00,716633,110.96,4,North America,Los Angeles
Vélos d’appartement,EUR,FEMALE,Tuesday,2025-01-14T09:56:10+00:00,729420,203.96,4,Asia,Dubai
Filet de volleyball,EUR,MALE,Saturday,2025-01-18T02:57:07+00:00,716949,106.96,4,Africa,Cairo
Serviette de sport,EUR,MALE,Thursday,2025-01-23T11:48:29+00:00,588790,84.98,2,South America,Bogotu00e1
Ski,EUR,FEMALE,Friday,2024-12-27T13:42:14+00:00,552504,49.98,2,Europe,Monte Carlo
Pantalon de survêtement,EUR,MALE,Sunday,2025-01-19T20:47:02+00:00,717341,173.96,4,Asia,Istanbul
Bandes élastiques de musculation,EUR,FEMALE,Monday,2024-12-30T19:29:17+00:00,556842,66.98,2,Africa,Cairo
Bonnet de natation,EUR,FEMALE,Sunday,2024-12-29T17:54:14+00:00,555446,95.98,2,Europe,Birmingham
Chaussures de piscine,EUR,FEMALE,Sunday,2024-12-29T19:10:34+00:00,555501,28.98,2,North America,New York
Palmes de natation,EUR,MALE,Friday,2025-01-10T17:48:29+00:00,571684,35.98,2,South America,Bogotu00e1
Roller,EUR,FEMALE,Monday,2025-01-13T22:52:19+00:00,575952,53.98,2,North America,New York
Sac de sport,EUR,MALE,Wednesday,2025-01-22T23:41:17+00:00,588102,27.98,2,Africa,Cairo
Chaussures de piscine,EUR,MALE,Saturday,2025-01-04T02:32:38+00:00,562723,57.98,2,Africa,Cairo
Casquette de sport,EUR,MALE,Saturday,2025-01-04T02:55:41+00:00,562745,51.98,2,Europe,
Chaussures de randonnée,EUR,MALE,Saturday,2025-01-04T03:15:50+00:00,562763,68.98,2,Asia,Dubai
Ski,EUR,FEMALE,Thursday,2025-01-02T22:00:29+00:00,561091,60.98,2,South America,Bogotu00e1
Lunettes de natation,EUR,FEMALE,Thursday,2025-01-02T22:19:12+00:00,561111,99.98,2,Europe,Monte Carlo
Masque de plongée,EUR,FEMALE,Wednesday,2025-01-01T18:30:14+00:00,559557,38.98,2,North America,New York
Chaussures de randonnée,EUR,FEMALE,Wednesday,2025-01-01T19:01:55+00:00,559578,35.98,2,North America,Los Angeles
Corde à sauter,EUR,MALE,Wednesday,2025-01-01T19:23:31+00:00,559594,33.98,2,Europe,Birmingham
Tapis de yoga,EUR,FEMALE,Tuesday,2024-12-31T18:51:50+00:00,558226,103.98,2,Europe,Monte Carlo
Gants de cyclisme,EUR,FEMALE,Tuesday,2024-12-31T19:30:43+00:00,558264,101.98,2,North America,New York
Gants de cyclisme,EUR,FEMALE,Tuesday,2024-12-31T20:15:22+00:00,558303,73.98,2,North America,New York
Chaussures de course,EUR,MALE,Thursday,2025-01-02T19:49:26+00:00,560962,38.98,2,Africa,Marrakesh
Serviette de sport,EUR,MALE,Thursday,2025-01-23T04:32:10+00:00,588392,62.98,2,Europe,
Chaussures de football,EUR,MALE,Sunday,2024-12-29T16:33:36+00:00,555372,185.98,2,Asia,Dubai
Bonnet de natation,EUR,MALE,Saturday,2025-01-25T15:41:46+00:00,591686,101.98,2,Europe,
Rouleau de massage,EUR,MALE,Sunday,2025-01-12T15:46:05+00:00,574247,55.98,2,Europe,Cannes
Tapis de yoga,EUR,FEMALE,Tuesday,2025-01-14T18:17:17+00:00,577043,65.98,2,Asia,Dubai
Sac à dos de randonnée,EUR,FEMALE,Tuesday,2025-01-14T19:29:17+00:00,577102,49.98,2,Europe,
Chaussures de piscine,EUR,FEMALE,Saturday,2025-01-18T21:07:12+00:00,582594,44.98,2,North America,New York
Haltères,EUR,FEMALE,Saturday,2025-01-18T16:32:10+00:00,582339,28.98,2,North America,New York
Masque de plongée,EUR,FEMALE,Saturday,2025-01-18T19:04:48+00:00,582473,53.98,2,North America,Los Angeles
Ballon de basketball,EUR,MALE,Saturday,2025-01-18T13:26:24+00:00,582166,102.98,2,Africa,Cairo
Snowboard,EUR,MALE,Saturday,2025-01-18T18:31:41+00:00,582446,44.98,2,Europe,Birmingham
Planches d’équilibre,EUR,FEMALE,Saturday,2025-01-18T17:44:10+00:00,582397,32.98,2,Europe,Cannes
Serviette de sport,EUR,FEMALE,Saturday,2025-01-18T20:02:24+00:00,582532,41.98,2,Europe,Cannes
Raquette de tennis,EUR,MALE,Friday,2024-12-27T15:31:41+00:00,552616,53.98,2,Asia,Abu Dhabi
Ski,EUR,MALE,Thursday,2025-01-23T09:18:43+00:00,588656,126.98,2,Asia,Dubai
Bandes élastiques de musculation,EUR,FEMALE,Sunday,2025-01-12T19:09:07+00:00,574425,57.98,2,North America,Los Angeles
Maillot de bain,EUR,FEMALE,Monday,2025-01-13T07:10:34+00:00,575112,38.98,2,Europe,
Gourde de sport,EUR,FEMALE,Thursday,2025-01-16T10:36:29+00:00,579238,110.98,2,North America,Los Angeles
Chaussures de course,EUR,MALE,Thursday,2025-01-16T11:19:41+00:00,579275,41.98,2,Asia,Dubai
Maillot de bain,EUR,MALE,Wednesday,2025-01-01T02:48:29+00:00,558702,117.98,2,Asia,
Bandes élastiques de musculation,EUR,MALE,Tuesday,2024-12-31T15:46:05+00:00,558041,78.98,2,Asia,Abu Dhabi
Chaussures de piscine,EUR,MALE,Tuesday,2024-12-31T16:06:14+00:00,558070,62.98,2,Asia,Abu Dhabi
Planche de surf,EUR,FEMALE,Tuesday,2024-12-31T12:25:55+00:00,557836,78.98,2,Asia,Dubai
Bouteille isotherme,EUR,FEMALE,Thursday,2025-01-09T07:52:19+00:00,569768,37.98,2,Europe,Cannes
Veste de sport,EUR,MALE,Thursday,2025-01-09T17:29:46+00:00,570334,57.98,2,Asia,Istanbul
Chaussures de football,EUR,FEMALE,Thursday,2025-01-09T18:11:31+00:00,570374,117.98,2,North America,New York
Shorts de running,EUR,MALE,Thursday,2025-01-09T12:02:53+00:00,570024,61.98,2,North America,New York
Haltères,EUR,MALE,Friday,2025-01-17T04:23:31+00:00,580252,96.98,2,Asia,Abu Dhabi
Kettlebell,EUR,MALE,Friday,2025-01-17T06:00:00+00:00,580333,28.98,2,Africa,Marrakesh
Bouteille isotherme,EUR,FEMALE,Tuesday,2024-12-31T04:33:36+00:00,557376,106.98,2,Asia,
Chaussures de piscine,EUR,MALE,Monday,2024-12-30T22:50:53+00:00,557041,49.98,2,Asia,
Chaussures de football,EUR,FEMALE,Monday,2024-12-30T23:29:46+00:00,557081,34.98,2,Europe,Birmingham
Filet de volleyball,EUR,FEMALE,Monday,2024-12-30T23:54:14+00:00,557115,53.98,2,Asia,Dubai
Ballon de football,EUR,MALE,Saturday,2025-01-25T23:06:43+00:00,713746,70.96,4,Africa,Cairo
Clubs de golf,EUR,MALE,Saturday,2024-12-28T17:58:34+00:00,554098,40.98,2,Europe,
Bonnet de natation,EUR,FEMALE,Thursday,2025-01-16T12:04:19+00:00,579315,88.98,2,North America,Los Angeles
Serviette de sport,EUR,FEMALE,Thursday,2025-01-16T08:44:10+00:00,579137,117.98,2,Europe,Cannes
Gants de cyclisme,EUR,MALE,Thursday,2025-01-16T09:25:55+00:00,579176,45.98,2,Asia,Abu Dhabi
Raquette de badminton,EUR,MALE,Monday,2025-01-06T10:17:46+00:00,720445,90.96,4,Asia,Istanbul
Raquette de badminton,EUR,MALE,Saturday,2025-01-04T18:40:19+00:00,563604,76.98,2,Africa,Cairo
Shorts de running,EUR,MALE,Sunday,2025-01-05T06:17:17+00:00,717243,84.96,4,Africa,Cairo
Bouteille isotherme,EUR,MALE,Friday,2024-12-27T03:01:26+00:00,716731,180.96,4,Asia,Abu Dhabi
Casquette de sport,EUR,MALE,Friday,2025-01-24T01:22:05+00:00,722150,126.96,4,Africa,Cairo
Raquette de tennis,EUR,MALE,Monday,2025-01-13T08:28:19+00:00,575174,39.98,2,Asia,Istanbul
Chaussures de piscine,EUR,MALE,Wednesday,2025-01-15T01:26:24+00:00,577419,27.98,2,Asia,
Snowboard,EUR,FEMALE,Wednesday,2025-01-15T02:00:58+00:00,577451,49.98,2,Europe,Birmingham
Rouleau de massage,EUR,FEMALE,Sunday,2025-01-12T16:56:38+00:00,574315,32.98,2,Europe,Birmingham
Planche de surf,EUR,FEMALE,Monday,2025-01-13T06:05:46+00:00,575056,88.98,2,Europe,Birmingham
Chaussures de course,EUR,MALE,Monday,2025-01-13T06:57:36+00:00,575101,65.98,2,Asia,Istanbul
Planches d’équilibre,EUR,FEMALE,Monday,2025-01-13T04:56:38+00:00,574987,81.98,2,Europe,Monte Carlo
Sac de sport,EUR,MALE,Monday,2025-01-06T07:49:26+00:00,565768,55.98,2,North America,New York
Pantalon de survêtement,EUR,MALE,Thursday,2025-01-23T08:19:41+00:00,588607,49.98,2,Africa,Marrakesh
Shorts de running,EUR,FEMALE,Wednesday,2025-01-08T00:33:07+00:00,567996,53.98,2,North America,Los Angeles
Filet de volleyball,EUR,MALE,Thursday,2025-01-09T14:09:36+00:00,570143,204.98,2,Asia,Abu Dhabi
Ski,EUR,FEMALE,Friday,2025-01-10T06:04:19+00:00,571041,43.98,2,Europe,Monte Carlo
Gants de boxe,EUR,FEMALE,Friday,2025-01-10T06:54:43+00:00,571083,109.98,2,Europe,Monte Carlo
Protège-dents,EUR,FEMALE,Friday,2025-01-10T00:40:19+00:00,570727,116.98,2,Europe,Cannes
Raquette de tennis,EUR,MALE,Tuesday,2025-01-07T12:20:10+00:00,567318,92.98,2,Asia,Istanbul
Clubs de golf,EUR,MALE,Thursday,2024-12-26T17:36:58+00:00,551374,60.98,2,North America,New York
Chaussures de course,EUR,FEMALE,Thursday,2025-01-02T23:25:26+00:00,729156,232.96,4,North America,New York
Paddle gonflable,EUR,MALE,Friday,2025-01-03T00:02:53+00:00,719041,129.96,4,Asia,Istanbul
Veste de sport,EUR,FEMALE,Friday,2024-12-27T18:40:19+00:00,727150,97.96,4,North America,New York
Lunettes de natation,EUR,FEMALE,Monday,2025-01-20T00:25:55+00:00,730422,131.96,4,Europe,Monte Carlo
Chaussures de football,EUR,FEMALE,Saturday,2025-01-11T18:44:38+00:00,726507,131.96,4,North America,New York
Chaussures de course,EUR,MALE,Saturday,2024-12-28T09:30:14+00:00,718072,101.96,4,North America,Los Angeles
Rouleau de massage,EUR,FEMALE,Thursday,2025-01-09T10:00:29+00:00,730736,208.96,4,Europe,Monte Carlo
Raquette de tennis,EUR,MALE,Sunday,2025-01-19T13:00:29+00:00,583491,124.98,2,Asia,Dubai
Masque de plongée,EUR,FEMALE,Sunday,2025-01-19T18:36:00+00:00,583844,65.98,2,Europe,Cannes
Filet de volleyball,EUR,MALE,Sunday,2025-01-19T19:33:36+00:00,583879,57.98,2,Africa,Cairo
Ski,EUR,MALE,Sunday,2025-01-19T20:49:55+00:00,583946,63.98,2,North America,Los Angeles
Patins à glace,EUR,MALE,Sunday,2025-01-19T21:27:22+00:00,583986,36.98,2,Asia,Abu Dhabi
Sac à dos de randonnée,EUR,FEMALE,Thursday,2025-01-23T20:28:19+00:00,589258,43.98,2,South America,Bogotu00e1
Ballon de basketball,EUR,FEMALE,Sunday,2025-01-05T03:40:19+00:00,564140,53.98,2,Europe,Cannes
Planches d’équilibre,EUR,FEMALE,Sunday,2025-01-05T04:13:26+00:00,564164,96.98,2,Asia,Dubai
Casquette de sport,EUR,FEMALE,Sunday,2025-01-05T05:00:58+00:00,564207,61.98,2,North America,New York
Gourde de sport,EUR,FEMALE,Saturday,2025-01-04T23:05:17+00:00,563867,34.98,2,North America,New York
Chaussures de football,EUR,MALE,Sunday,2025-01-05T14:11:02+00:00,564735,33.98,2,North America,New York
Raquette de tennis,EUR,FEMALE,Monday,2025-01-06T03:44:38+00:00,565538,79.98,2,North America,Los Angeles
Vélos d’appartement,EUR,MALE,Saturday,2025-01-25T00:02:53+00:00,720269,46.96,4,Africa,Cairo
Veste de sport,EUR,MALE,Wednesday,2025-01-22T11:11:02+00:00,715219,57.96,4,Africa,Cairo
Sac à dos de randonnée,EUR,MALE,Wednesday,2025-01-01T17:12:29+00:00,559494,41.98,2,North America,New York
Protège-dents,EUR,MALE,Sunday,2025-01-05T20:12:29+00:00,565077,45.98,2,Asia,Abu Dhabi
Tapis de yoga,EUR,FEMALE,Sunday,2025-01-19T18:05:46+00:00,583804,34.98,2,Europe,Birmingham
Bandes élastiques de musculation,EUR,FEMALE,Sunday,2025-01-19T14:05:17+00:00,583565,74.98,2,Africa,Cairo
Vélos d’appartement,EUR,FEMALE,Sunday,2025-01-19T10:00:29+00:00,583331,139.98,2,North America,New York
Pantalon de survêtement,EUR,FEMALE,Sunday,2025-01-19T10:42:14+00:00,583367,81.98,2,Europe,
Protège-dents,EUR,FEMALE,Sunday,2025-01-19T08:47:02+00:00,583252,45.98,2,Europe,Cannes
Lunettes de natation,EUR,FEMALE,Sunday,2025-01-19T09:47:31+00:00,583316,91.98,2,Europe,Cannes
Chaussures de course,EUR,FEMALE,Friday,2025-01-24T21:44:38+00:00,590676,78.98,2,North America,New York
Ski,EUR,MALE,Friday,2025-01-24T22:20:38+00:00,590714,78.98,2,South America,Bogotu00e1
Casquette de sport,EUR,FEMALE,Monday,2025-01-06T01:32:10+00:00,565404,74.98,2,North America,New York
Pantalon de survêtement,EUR,FEMALE,Friday,2025-01-24T14:15:22+00:00,590268,37.98,2,Europe,Birmingham
Bandes élastiques de musculation,EUR,FEMALE,Friday,2025-01-24T15:41:46+00:00,590351,47.98,2,Europe,Cannes
Clubs de golf,EUR,FEMALE,Friday,2025-01-24T16:19:12+00:00,590381,49.98,2,North America,Los Angeles
Corde à sauter,EUR,FEMALE,Friday,2025-01-24T12:24:29+00:00,590154,78.98,2,North America,New York
Chaussures de randonnée,EUR,MALE,Sunday,2025-01-05T06:11:31+00:00,564274,101.98,2,North America,Los Angeles
Palmes de natation,EUR,FEMALE,Saturday,2025-01-04T14:31:12+00:00,563383,109.98,2,Europe,Birmingham
Kettlebell,EUR,MALE,Saturday,2025-01-04T11:41:17+00:00,563218,27.98,2,Africa,Cairo
Lunettes de natation,EUR,FEMALE,Monday,2025-01-20T22:45:07+00:00,585408,33.98,2,Asia,
Bonnet de natation,EUR,FEMALE,Monday,2025-01-20T19:53:46+00:00,585258,88.98,2,Europe,Cannes
Maillot de bain,EUR,FEMALE,Monday,2025-01-20T20:54:14+00:00,585311,42.98,2,Europe,Cannes
Protège-dents,EUR,MALE,Monday,2025-01-20T16:09:07+00:00,585061,95.98,2,Africa,Cairo
Chaussures de piscine,EUR,MALE,Wednesday,2025-01-08T21:41:46+00:00,569173,61.98,2,Africa,Marrakesh
Corde à sauter,EUR,FEMALE,Wednesday,2025-01-08T22:16:19+00:00,569209,91.98,2,Europe,Cannes
Serviette de sport,EUR,MALE,Wednesday,2025-01-08T16:32:10+00:00,568865,22.98,2,North America,Los Angeles
